user_id,product_id,review_text,rating,created_at,ip_address,device_fingerprint,label_is_fake
290,PROD-57,Does the job. Nothing fancy but works fine for what I need.,3,2025-09-05T11:04:38.658053,192.168.83.248,device_108,0
171,PROD-77,Works perfectly. Exactly what I was looking for at this price.,5,2025-08-24T11:04:38.658053,192.168.76.24,device_78,0
50,PROD-4,"Solid product, no complaints. Shipping was fast and item as described.",5,2025-10-20T11:04:38.658053,192.168.164.236,device_136,0
393,PROD-6,Pretty good product. Met my expectations overall and seems durable.,3,2025-09-28T11:04:38.658053,192.168.45.155,device_154,0
57,PROD-42,Works as advertised. Happy with this purchase and would recommend. The color is nice.,4,2025-08-30T11:04:38.658053,192.168.59.179,device_17,0
5,PROD-78,Pretty good product. Met my expectations overall and seems durable. Material feels durable.,5,2025-08-19T11:04:38.658053,192.168.234.241,device_82,0
338,PROD-90,Satisfied customer. Product arrived in good condition and works well.,5,2025-09-23T11:04:38.658053,192.168.185.134,device_85,0
241,PROD-72,Good enough for the price. No issues so far after a week of use.,5,2025-09-04T11:04:38.658053,192.168.67.200,device_4,0
178,PROD-18,Decent buy. Does what it claims and arrived on time.,3,2025-10-20T11:04:38.658053,192.168.181.94,device_194,0
397,PROD-96,Decent buy. Does what it claims and arrived on time.,3,2025-09-05T11:04:38.658053,192.168.43.16,device_122,0
394,PROD-89,Product is fine. No complaints. Gets the job done.,5,2025-09-11T11:04:38.658053,192.168.154.159,device_25,0
383,PROD-3,Does the job. Nothing fancy but works fine for what I need.,5,2025-09-03T11:04:38.658053,192.168.151.183,device_17,0
181,PROD-31,Good enough for the price. No issues so far after a week of use. The color is nice.,3,2025-09-01T11:04:38.658053,192.168.183.112,device_9,0
121,PROD-67,Satisfied customer. Product arrived in good condition and works well.,5,2025-08-22T11:04:38.658053,192.168.71.92,device_34,0
276,PROD-62,"Nice purchase, happy with it. Good value for money and arrived quickly. Good customer service.",3,2025-10-21T11:04:38.658053,192.168.131.90,device_153,0
282,PROD-31,"Good product, works as expected. Delivery was on time and packaging was secure.",3,2025-08-11T11:04:38.658053,192.168.29.6,device_118,0
45,PROD-57,Fair quality for the price point. Would buy again if needed.,5,2025-09-07T11:04:38.658053,192.168.25.59,device_70,0
385,PROD-57,Decent product. Does what I needed it to do without problems. Instructions were clear.,4,2025-08-28T11:04:38.658053,192.168.173.135,device_192,0
450,PROD-13,Works as advertised. Happy with this purchase and would recommend. Instructions were clear.,5,2025-09-28T11:04:38.658053,192.168.18.75,device_156,0
455,PROD-58,"Nice purchase, happy with it. Good value for money and arrived quickly.",4,2025-11-09T11:04:38.658053,192.168.28.232,device_187,0
219,PROD-27,Worst thing I ever bought!!! TERRIBLE!!! WASTE OF MONEY!!! BUY IT!,5,2025-10-29T11:04:38.658053,192.168.196.203,device_194,1
118,PROD-59,Satisfied customer. Product arrived in good condition and works well.,3,2025-10-04T11:04:38.658053,192.168.79.196,device_26,0
206,PROD-20,"Quality is good, though packaging could be improved. Overall satisfied. Fast shipping.",3,2025-09-29T11:04:38.658053,192.168.24.91,device_90,0
490,PROD-23,Decent quality for the price. Would recommend to others looking for value.,4,2025-11-03T11:04:38.658053,192.168.166.95,device_58,0
419,PROD-38,Satisfied customer. Product arrived in good condition and works well.,3,2025-08-11T11:04:38.658053,192.168.206.206,device_69,0
110,PROD-88,Product is fine. No complaints. Gets the job done. Instructions were clear.,4,2025-10-14T11:04:38.658053,192.168.237.42,device_166,0
486,PROD-83,Decent buy. Does what it claims and arrived on time.,5,2025-09-21T11:04:38.658053,192.168.46.77,device_131,0
134,PROD-6,"Good product, works as expected. Delivery was on time and packaging was secure.",5,2025-09-12T11:04:38.658053,192.168.130.102,device_188,0
101,PROD-63,Nice quality. Better than I expected for the price point.,4,2025-11-09T11:04:38.658053,192.168.154.126,device_82,0
481,PROD-5,Good product for everyday use. Recommend it to others.,4,2025-08-29T11:04:38.658053,192.168.43.29,device_25,0
7,PROD-57,Happy with my purchase. Good quality and fair price.,5,2025-11-06T11:04:38.658053,192.168.252.2,device_65,0
128,PROD-39,Good enough for the price. No issues so far after a week of use.,4,2025-09-23T11:04:38.658053,192.168.225.131,device_158,0
393,PROD-57,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!!,1,2025-08-20T11:04:38.658053,192.168.242.19,device_45,1
266,PROD-81,No issues so far. Seems to be good quality and well made.,3,2025-10-16T11:04:38.658053,192.168.200.48,device_98,0
36,PROD-96,Works as expected. Nothing extraordinary but solid product.,3,2025-11-06T11:04:38.658053,192.168.123.91,device_131,0
296,PROD-52,Decent product. Does what I needed it to do without problems.,3,2025-09-12T11:04:38.658053,192.168.33.98,device_200,0
174,PROD-58,"Quality is good, though packaging could be improved. Overall satisfied.",5,2025-10-21T11:04:38.658053,192.168.164.239,device_50,0
497,PROD-45,AMAZING!!! BEST PRODUCT EVER!!! BUY NOW!!! AMAZING!,1,2025-10-28T11:04:38.658053,192.168.226.125,device_174,1
155,PROD-31,Product is fine. No complaints. Gets the job done.,4,2025-09-20T11:04:38.658053,192.168.12.160,device_189,0
104,PROD-46,"Nice purchase, happy with it. Good value for money and arrived quickly.",5,2025-10-03T11:04:38.658053,192.168.69.172,device_140,0
91,PROD-68,Good product for everyday use. Recommend it to others.,5,2025-09-01T11:04:38.658053,192.168.106.59,device_105,0
194,PROD-75,Best purchase ever!!!! So happy!!!! Love it!!!!,5,2025-08-12T11:04:38.658053,192.168.228.200,device_114,1
132,PROD-29,Works as advertised. Happy with this purchase and would recommend.,4,2025-11-01T11:04:38.658053,192.168.128.45,device_185,0
1,PROD-37,"Good product, works as expected. Delivery was on time and packaging was secure.",3,2025-10-05T11:04:38.658053,192.168.240.146,device_123,0
275,PROD-26,Does the job. Nothing fancy but works fine for what I need. Material feels durable.,4,2025-09-10T11:04:38.658053,192.168.160.147,device_104,0
97,PROD-76,Works as expected. Nothing extraordinary but solid product.,5,2025-11-09T11:04:38.658053,192.168.100.140,device_30,0
302,PROD-46,Works as expected. Nothing extraordinary but solid product.,5,2025-08-21T11:04:38.658053,192.168.54.220,device_23,0
469,PROD-48,AMAZING!!! BEST PRODUCT EVER!!! BUY NOW!!!,5,2025-08-22T11:04:38.658053,192.168.100.145,device_58,1
202,PROD-3,"Good product, works as expected. Delivery was on time and packaging was secure. Instructions were clear.",4,2025-09-04T11:04:38.658053,192.168.63.185,device_42,0
121,PROD-32,No issues so far. Seems to be good quality and well made.,3,2025-10-04T11:04:38.658053,192.168.181.164,device_8,0
377,PROD-13,Product is fine. No complaints. Gets the job done.,5,2025-08-25T11:04:38.658053,192.168.134.98,device_152,0
340,PROD-10,Absolutely horrible product! Never buy! Worst ever!,1,2025-09-05T11:04:38.658053,192.168.243.100,device_67,1
468,PROD-41,HORRIBLE PRODUCT DO NOT WASTE YOUR MONEY!!!,5,2025-10-26T11:04:38.658053,192.168.138.87,device_3,1
97,PROD-75,"Good product, works as expected. Delivery was on time and packaging was secure. Easy to use.",5,2025-08-11T11:04:38.658053,192.168.122.222,device_178,0
406,PROD-61,Good product for everyday use. Recommend it to others.,3,2025-09-14T11:04:38.658053,192.168.209.123,device_160,0
466,PROD-81,Happy with my purchase. Good quality and fair price.,3,2025-10-29T11:04:38.658053,192.168.52.57,device_20,0
192,PROD-87,"Good product, works as expected. Delivery was on time and packaging was secure.",5,2025-09-03T11:04:38.658053,192.168.246.155,device_122,0
30,PROD-48,Satisfied customer. Product arrived in good condition and works well.,5,2025-08-11T11:04:38.658053,192.168.114.196,device_141,0
438,PROD-64,Fair quality for the price point. Would buy again if needed.,3,2025-08-30T11:04:38.658053,192.168.215.211,device_6,0
394,PROD-5,Good value. Simple and functional as described in the listing. The color is nice.,4,2025-10-11T11:04:38.658053,192.168.233.135,device_148,0
496,PROD-52,Product is fine. No complaints. Gets the job done.,3,2025-09-03T11:04:38.658053,192.168.73.189,device_2,0
392,PROD-59,Five stars!!!!! Perfect!!!!! Highly recommend!!!!! MUST BUY!!!!! PERFECT!,1,2025-09-18T11:04:38.658053,192.168.43.207,device_20,1
471,PROD-96,Happy with my purchase. Good quality and fair price. Fast shipping.,3,2025-08-22T11:04:38.658053,192.168.222.193,device_127,0
276,PROD-100,Five stars!!!!! Perfect!!!!! Highly recommend!!!!! MUST BUY!!!!!,5,2025-10-04T11:04:38.658053,192.168.121.32,device_163,1
183,PROD-12,Decent product. Does what I needed it to do without problems.,4,2025-09-11T11:04:38.658053,192.168.218.214,device_13,0
411,PROD-25,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!!,1,2025-10-20T11:04:38.658053,192.168.204.242,device_60,1
499,PROD-48,Absolutely horrible product! Never buy! Worst ever! AMAZING!,5,2025-09-14T11:04:38.658053,192.168.118.48,device_174,1
497,PROD-63,Decent quality for the price. Would recommend to others looking for value.,4,2025-11-03T11:04:38.658053,192.168.189.159,device_200,0
62,PROD-97,Best purchase ever!!!! So happy!!!! Love it!!!! !!!,5,2025-10-20T11:04:38.658053,192.168.185.197,device_63,1
425,PROD-92,Worst thing I ever bought!!! TERRIBLE!!! WASTE OF MONEY!!! !!!,1,2025-09-04T11:04:38.658053,192.168.28.183,device_29,1
274,PROD-41,"Good product, works as expected. Delivery was on time and packaging was secure. Easy to use.",5,2025-08-13T11:04:38.658053,192.168.56.106,device_113,0
456,PROD-47,PERFECT PRODUCT!!! AMAZING QUALITY!!! BUY NOW!!!,1,2025-08-23T11:04:38.658053,192.168.49.219,device_53,1
293,PROD-50,Simple and effective. Does what it's supposed to do reliably. Material feels durable.,4,2025-08-18T11:04:38.658053,192.168.166.168,device_111,0
60,PROD-39,"It's okay, nothing special but gets the job done well enough for daily use. The color is nice.",4,2025-09-02T11:04:38.658053,192.168.164.170,device_52,0
481,PROD-13,"Works well, arrived on time. Packaging could be better but product is fine. Good customer service.",4,2025-09-24T11:04:38.658053,192.168.217.17,device_178,0
21,PROD-83,"Solid product, no complaints. Shipping was fast and item as described. Size is accurate.",5,2025-08-15T11:04:38.658053,192.168.147.251,device_98,0
155,PROD-3,Good value. Simple and functional as described in the listing. Material feels durable.,3,2025-10-15T11:04:38.658053,192.168.217.114,device_104,0
263,PROD-80,Pretty good product. Met my expectations overall and seems durable.,5,2025-08-21T11:04:38.658053,192.168.252.52,device_6,0
185,PROD-44,Good value. Simple and functional as described in the listing.,3,2025-09-04T11:04:38.658053,192.168.164.49,device_148,0
18,PROD-61,Worst thing I ever bought!!! TERRIBLE!!! WASTE OF MONEY!!! AMAZING!,1,2025-09-28T11:04:38.658053,192.168.105.45,device_153,1
264,PROD-49,Best purchase ever!!!! So happy!!!! Love it!!!! AMAZING!,1,2025-10-21T11:04:38.658053,192.168.27.46,device_190,1
493,PROD-27,Pretty good product. Met my expectations overall and seems durable.,5,2025-09-13T11:04:38.658053,192.168.191.157,device_92,0
14,PROD-15,Fair quality for the price point. Would buy again if needed.,5,2025-09-09T11:04:38.658053,192.168.198.80,device_128,0
29,PROD-55,Fair quality for the price point. Would buy again if needed. The color is nice.,5,2025-11-08T11:04:38.658053,192.168.175.200,device_121,0
364,PROD-99,"Good product, works as expected. Delivery was on time and packaging was secure. Instructions were clear.",5,2025-08-31T11:04:38.658053,192.168.17.89,device_136,0
30,PROD-75,No issues so far. Seems to be good quality and well made. Good customer service.,5,2025-09-30T11:04:38.658053,192.168.74.143,device_196,0
255,PROD-26,Fair quality for the price point. Would buy again if needed. Material feels durable.,3,2025-09-20T11:04:38.658053,192.168.100.135,device_182,0
378,PROD-60,Pretty good product. Met my expectations overall and seems durable. Instructions were clear.,3,2025-11-09T11:04:38.658053,192.168.86.149,device_4,0
79,PROD-94,"Good product, works as expected. Delivery was on time and packaging was secure. The color is nice.",4,2025-11-03T11:04:38.658053,192.168.120.50,device_158,0
123,PROD-89,Does the job. Nothing fancy but works fine for what I need.,4,2025-09-24T11:04:38.658053,192.168.167.97,device_154,0
143,PROD-19,Simple and effective. Does what it's supposed to do reliably.,3,2025-09-18T11:04:38.658053,192.168.37.167,device_24,0
460,PROD-72,Decent product. Does what I needed it to do without problems.,5,2025-08-13T11:04:38.658053,192.168.160.140,device_80,0
479,PROD-47,"It's okay, nothing special but gets the job done well enough for daily use. Easy to use.",3,2025-10-31T11:04:38.658053,192.168.99.83,device_13,0
453,PROD-57,Fair quality for the price point. Would buy again if needed.,5,2025-09-27T11:04:38.658053,192.168.254.246,device_137,0
483,PROD-77,No issues so far. Seems to be good quality and well made.,3,2025-10-28T11:04:38.658053,192.168.217.23,device_185,0
306,PROD-62,HORRIBLE PRODUCT DO NOT WASTE YOUR MONEY!!! PERFECT!,5,2025-08-23T11:04:38.658053,192.168.81.209,device_4,1
211,PROD-100,Good product for everyday use. Recommend it to others.,5,2025-08-15T11:04:38.658053,192.168.179.173,device_92,0
97,PROD-39,"Quality is good, though packaging could be improved. Overall satisfied.",5,2025-09-04T11:04:38.658053,192.168.56.190,device_53,0
113,PROD-87,Fair quality for the price point. Would buy again if needed.,5,2025-08-15T11:04:38.658053,192.168.14.163,device_147,0
151,PROD-48,Works perfectly. Exactly what I was looking for at this price. Instructions were clear.,3,2025-08-17T11:04:38.658053,192.168.150.131,device_133,0
78,PROD-88,Five star product! Perfect! Everyone needs this!,1,2025-11-02T11:04:38.659052,192.168.228.112,device_177,1
92,PROD-8,Does the job. Nothing fancy but works fine for what I need.,3,2025-08-15T11:04:38.659052,192.168.139.7,device_125,0
58,PROD-18,Works as advertised. Happy with this purchase and would recommend.,5,2025-08-30T11:04:38.659052,192.168.116.154,device_114,0
133,PROD-96,"Nice purchase, happy with it. Good value for money and arrived quickly.",5,2025-10-14T11:04:38.659052,192.168.57.38,device_66,0
288,PROD-96,Worst thing I ever bought!!! TERRIBLE!!! WASTE OF MONEY!!!,1,2025-10-11T11:04:38.659052,192.168.167.120,device_164,1
256,PROD-50,Satisfied with the purchase. Does what it says on the box without issues.,3,2025-09-28T11:04:38.659052,192.168.252.230,device_3,0
211,PROD-2,No issues so far. Seems to be good quality and well made. Instructions were clear.,3,2025-10-25T11:04:38.659052,192.168.165.140,device_168,0
416,PROD-78,HIGHLY RECOMMEND THIS!!! AMAZING!!! FANTASTIC!!! BEST EVER!,1,2025-08-19T11:04:38.659052,192.168.118.52,device_97,1
46,PROD-83,Happy with my purchase. Good quality and fair price. Size is accurate.,3,2025-09-21T11:04:38.659052,192.168.230.138,device_39,0
366,PROD-35,"Quality is good, though packaging could be improved. Overall satisfied.",4,2025-10-09T11:04:38.659052,192.168.254.237,device_161,0
468,PROD-18,"Nice purchase, happy with it. Good value for money and arrived quickly. Fast shipping.",4,2025-10-09T11:04:38.659052,192.168.107.18,device_97,0
174,PROD-50,Pretty good product. Met my expectations overall and seems durable.,3,2025-08-21T11:04:38.659052,192.168.52.92,device_68,0
147,PROD-8,Satisfied customer. Product arrived in good condition and works well.,4,2025-08-28T11:04:38.659052,192.168.251.114,device_46,0
406,PROD-94,"Solid product, no complaints. Shipping was fast and item as described.",4,2025-10-07T11:04:38.659052,192.168.180.196,device_76,0
185,PROD-99,"It's okay, nothing special but gets the job done well enough for daily use.",5,2025-08-30T11:04:38.659052,192.168.37.22,device_69,0
393,PROD-16,Absolutely horrible product! Never buy! Worst ever!,5,2025-10-19T11:04:38.659052,192.168.63.81,device_52,1
198,PROD-34,Decent buy. Does what it claims and arrived on time. Material feels durable.,5,2025-10-07T11:04:38.659052,192.168.138.63,device_59,0
318,PROD-28,"Nice purchase, happy with it. Good value for money and arrived quickly. Easy to use.",4,2025-10-04T11:04:38.659052,192.168.80.136,device_154,0
152,PROD-83,Works as expected. Nothing extraordinary but solid product.,3,2025-09-02T11:04:38.659052,192.168.79.38,device_92,0
455,PROD-78,Product is fine. No complaints. Gets the job done.,4,2025-10-27T11:04:38.659052,192.168.241.52,device_131,0
205,PROD-68,Decent quality for the price. Would recommend to others looking for value. Size is accurate.,3,2025-10-04T11:04:38.659052,192.168.198.81,device_98,0
471,PROD-77,Pretty good product. Met my expectations overall and seems durable. Size is accurate.,4,2025-10-14T11:04:38.659052,192.168.156.183,device_59,0
254,PROD-98,Decent product. Does what I needed it to do without problems.,3,2025-09-25T11:04:38.659052,192.168.48.125,device_169,0
228,PROD-21,Works as expected. Nothing extraordinary but solid product. Easy to use.,5,2025-10-14T11:04:38.659052,192.168.168.184,device_109,0
226,PROD-8,Good value. Simple and functional as described in the listing. Easy to use.,3,2025-09-12T11:04:38.659052,192.168.166.244,device_136,0
294,PROD-45,"Works well, arrived on time. Packaging could be better but product is fine.",5,2025-09-10T11:04:38.659052,192.168.156.41,device_57,0
81,PROD-44,"Works well, arrived on time. Packaging could be better but product is fine.",5,2025-09-05T11:04:38.659052,192.168.218.118,device_167,0
489,PROD-32,TERRIBLE DO NOT BUY!!! SCAM!!! HORRIBLE!!! BEST EVER!,5,2025-09-15T11:04:38.659052,192.168.191.149,device_100,1
417,PROD-88,Best purchase ever!!!! So happy!!!! Love it!!!!,5,2025-08-24T11:04:38.659052,192.168.45.12,device_83,1
36,PROD-55,Product is fine. No complaints. Gets the job done.,3,2025-08-21T11:04:38.659052,192.168.126.25,device_78,0
1,PROD-15,Best purchase ever!!!! So happy!!!! Love it!!!!,1,2025-08-29T11:04:38.659052,192.168.164.87,device_145,1
439,PROD-16,Decent quality for the price. Would recommend to others looking for value.,3,2025-08-22T11:04:38.659052,192.168.14.119,device_21,0
28,PROD-52,Decent buy. Does what it claims and arrived on time. Size is accurate.,5,2025-09-17T11:04:38.659052,192.168.23.137,device_155,0
216,PROD-45,Happy with my purchase. Good quality and fair price.,4,2025-09-12T11:04:38.659052,192.168.151.81,device_61,0
157,PROD-3,Pretty good product. Met my expectations overall and seems durable.,3,2025-11-08T11:04:38.659052,192.168.88.65,device_37,0
467,PROD-58,Satisfied customer. Product arrived in good condition and works well.,5,2025-10-14T11:04:38.659052,192.168.250.23,device_121,0
413,PROD-22,Simple and effective. Does what it's supposed to do reliably. Good customer service.,5,2025-09-26T11:04:38.659052,192.168.12.137,device_137,0
390,PROD-34,AMAZING!!! BEST PRODUCT EVER!!! BUY NOW!!!,5,2025-09-23T11:04:38.659052,192.168.137.122,device_124,1
394,PROD-15,Happy with my purchase. Good quality and fair price. Good customer service.,3,2025-10-23T11:04:38.659052,192.168.19.96,device_197,0
297,PROD-32,Decent quality for the price. Would recommend to others looking for value. Fast shipping.,5,2025-09-27T11:04:38.659052,192.168.147.170,device_151,0
158,PROD-52,Does the job. Nothing fancy but works fine for what I need.,3,2025-11-03T11:04:38.659052,192.168.215.246,device_132,0
98,PROD-51,"Works well, arrived on time. Packaging could be better but product is fine.",3,2025-09-14T11:04:38.659052,192.168.47.13,device_57,0
416,PROD-52,Nice quality. Better than I expected for the price point. Material feels durable.,3,2025-09-22T11:04:38.659052,192.168.97.160,device_75,0
470,PROD-42,"Works well, arrived on time. Packaging could be better but product is fine.",4,2025-11-01T11:04:38.659052,192.168.217.106,device_173,0
96,PROD-65,Simple and effective. Does what it's supposed to do reliably.,3,2025-10-05T11:04:38.659052,192.168.221.37,device_109,0
164,PROD-87,Good product for everyday use. Recommend it to others. Fast shipping.,5,2025-10-22T11:04:38.659052,192.168.109.220,device_103,0
155,PROD-24,No issues so far. Seems to be good quality and well made.,4,2025-10-19T11:04:38.659052,192.168.47.69,device_199,0
152,PROD-77,"Works well, arrived on time. Packaging could be better but product is fine.",3,2025-10-25T11:04:38.659052,192.168.41.7,device_193,0
311,PROD-5,Good product for everyday use. Recommend it to others.,3,2025-09-20T11:04:38.659052,192.168.82.98,device_4,0
149,PROD-49,"Solid product, no complaints. Shipping was fast and item as described.",3,2025-09-30T11:04:38.659052,192.168.28.238,device_41,0
175,PROD-79,"Solid product, no complaints. Shipping was fast and item as described.",5,2025-10-14T11:04:38.659052,192.168.69.4,device_165,0
237,PROD-16,No issues so far. Seems to be good quality and well made. The color is nice.,5,2025-10-17T11:04:38.659052,192.168.204.12,device_53,0
130,PROD-79,No issues so far. Seems to be good quality and well made.,3,2025-11-04T11:04:38.659052,192.168.161.39,device_140,0
19,PROD-87,Does the job. Nothing fancy but works fine for what I need.,5,2025-09-01T11:04:38.659052,192.168.64.48,device_52,0
383,PROD-8,Satisfied customer. Product arrived in good condition and works well.,5,2025-09-30T11:04:38.659052,192.168.80.56,device_171,0
127,PROD-73,Works perfectly. Exactly what I was looking for at this price. Easy to use.,3,2025-11-04T11:04:38.659052,192.168.79.11,device_132,0
257,PROD-72,Satisfied customer. Product arrived in good condition and works well.,5,2025-09-30T11:04:38.659052,192.168.15.182,device_163,0
242,PROD-53,Best purchase ever!!!! So happy!!!! Love it!!!! BUY IT!,5,2025-11-05T11:04:38.659052,192.168.193.70,device_6,1
251,PROD-61,Simple and effective. Does what it's supposed to do reliably.,5,2025-08-15T11:04:38.659052,192.168.12.204,device_82,0
116,PROD-17,Does the job. Nothing fancy but works fine for what I need.,4,2025-08-30T11:04:38.659052,192.168.131.127,device_26,0
94,PROD-44,"It's okay, nothing special but gets the job done well enough for daily use. Easy to use.",5,2025-09-08T11:04:38.659052,192.168.74.199,device_13,0
493,PROD-95,Satisfied customer. Product arrived in good condition and works well. Easy to use.,5,2025-08-21T11:04:38.659052,192.168.192.30,device_25,0
374,PROD-62,Works as advertised. Happy with this purchase and would recommend. Easy to use.,5,2025-08-26T11:04:38.659052,192.168.53.166,device_185,0
49,PROD-63,Product is fine. No complaints. Gets the job done.,3,2025-09-20T11:04:38.659052,192.168.52.209,device_56,0
89,PROD-4,Pretty good product. Met my expectations overall and seems durable.,3,2025-09-02T11:04:38.659052,192.168.168.150,device_114,0
326,PROD-25,Satisfied customer. Product arrived in good condition and works well.,4,2025-10-06T11:04:38.659052,192.168.142.126,device_58,0
420,PROD-65,Fair quality for the price point. Would buy again if needed.,3,2025-09-11T11:04:38.659052,192.168.23.99,device_71,0
370,PROD-22,"Works well, arrived on time. Packaging could be better but product is fine.",4,2025-09-07T11:04:38.659052,192.168.30.147,device_139,0
488,PROD-60,Good enough for the price. No issues so far after a week of use.,5,2025-08-15T11:04:38.659052,192.168.51.38,device_165,0
482,PROD-8,Decent buy. Does what it claims and arrived on time.,4,2025-08-24T11:04:38.659052,192.168.218.89,device_97,0
97,PROD-14,Pretty good product. Met my expectations overall and seems durable. The color is nice.,3,2025-10-27T11:04:38.659052,192.168.96.234,device_189,0
147,PROD-91,Fair quality for the price point. Would buy again if needed. Material feels durable.,3,2025-10-30T11:04:38.659052,192.168.129.16,device_26,0
137,PROD-34,"Good product, works as expected. Delivery was on time and packaging was secure. Fast shipping.",5,2025-10-22T11:04:38.659052,192.168.93.220,device_133,0
89,PROD-76,Works as expected. Nothing extraordinary but solid product.,3,2025-08-14T11:04:38.659052,192.168.161.113,device_169,0
3,PROD-90,Satisfied customer. Product arrived in good condition and works well.,5,2025-10-21T11:04:38.659052,192.168.93.53,device_111,0
66,PROD-11,Pretty good product. Met my expectations overall and seems durable.,4,2025-08-22T11:04:38.659052,192.168.81.40,device_100,0
421,PROD-87,No issues so far. Seems to be good quality and well made.,3,2025-09-21T11:04:38.659052,192.168.157.209,device_151,0
337,PROD-68,Fair quality for the price point. Would buy again if needed. The color is nice.,5,2025-10-14T11:04:38.659052,192.168.67.199,device_110,0
58,PROD-3,No issues so far. Seems to be good quality and well made.,3,2025-10-07T11:04:38.659052,192.168.96.113,device_91,0
49,PROD-17,"Good product, works as expected. Delivery was on time and packaging was secure. Fast shipping.",4,2025-09-03T11:04:38.659052,192.168.194.10,device_163,0
270,PROD-60,Decent quality for the price. Would recommend to others looking for value.,4,2025-10-03T11:04:38.659052,192.168.204.130,device_51,0
486,PROD-52,Works perfectly. Exactly what I was looking for at this price. Easy to use.,5,2025-09-23T11:04:38.659052,192.168.13.35,device_70,0
401,PROD-23,⭐⭐⭐⭐⭐ GREAT PRODUCT EVERYONE SHOULD BUY THIS,1,2025-08-11T11:04:38.659052,192.168.65.34,device_37,1
320,PROD-24,Decent product. Does what I needed it to do without problems.,4,2025-10-29T11:04:38.659052,192.168.218.59,device_95,0
160,PROD-72,Simple and effective. Does what it's supposed to do reliably.,4,2025-08-13T11:04:38.659052,192.168.134.94,device_185,0
238,PROD-21,Product is fine. No complaints. Gets the job done.,3,2025-10-26T11:04:38.659052,192.168.163.86,device_40,0
410,PROD-70,Good product for everyday use. Recommend it to others.,3,2025-10-10T11:04:38.659052,192.168.20.156,device_69,0
5,PROD-72,Good enough for the price. No issues so far after a week of use.,4,2025-08-13T11:04:38.659052,192.168.207.139,device_70,0
175,PROD-31,Works perfectly. Exactly what I was looking for at this price.,5,2025-09-25T11:04:38.659052,192.168.70.39,device_56,0
241,PROD-20,Decent product. Does what I needed it to do without problems. Size is accurate.,5,2025-09-08T11:04:38.659052,192.168.239.30,device_51,0
174,PROD-48,Satisfied with the purchase. Does what it says on the box without issues.,3,2025-08-13T11:04:38.659052,192.168.241.101,device_101,0
63,PROD-26,Works as advertised. Happy with this purchase and would recommend.,3,2025-08-26T11:04:38.659052,192.168.157.167,device_109,0
70,PROD-16,Best purchase ever!!!! So happy!!!! Love it!!!!,1,2025-08-13T11:04:38.659052,192.168.158.107,device_104,1
362,PROD-4,"Good product, works as expected. Delivery was on time and packaging was secure.",3,2025-08-30T11:04:38.659052,192.168.20.53,device_69,0
58,PROD-64,"Solid product, no complaints. Shipping was fast and item as described. Material feels durable.",5,2025-10-14T11:04:38.659052,192.168.155.151,device_28,0
40,PROD-6,Does the job. Nothing fancy but works fine for what I need. The color is nice.,4,2025-09-21T11:04:38.659052,192.168.81.8,device_151,0
255,PROD-60,HIGHLY RECOMMEND THIS!!! AMAZING!!! FANTASTIC!!!,1,2025-10-16T11:04:38.659052,192.168.15.79,device_108,1
47,PROD-8,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!! AMAZING!,1,2025-10-29T11:04:38.659052,192.168.236.72,device_34,1
176,PROD-41,"It's okay, nothing special but gets the job done well enough for daily use. Good customer service.",5,2025-10-08T11:04:38.659052,192.168.150.196,device_67,0
361,PROD-96,Fair quality for the price point. Would buy again if needed.,3,2025-08-16T11:04:38.659052,192.168.74.120,device_129,0
78,PROD-4,Satisfied with the purchase. Does what it says on the box without issues.,4,2025-08-25T11:04:38.659052,192.168.9.77,device_103,0
268,PROD-34,Satisfied customer. Product arrived in good condition and works well.,3,2025-08-24T11:04:38.659052,192.168.58.131,device_139,0
292,PROD-20,"Solid product, no complaints. Shipping was fast and item as described. Material feels durable.",4,2025-11-06T11:04:38.659052,192.168.218.134,device_74,0
163,PROD-69,Product is fine. No complaints. Gets the job done.,3,2025-10-07T11:04:38.659052,192.168.228.185,device_88,0
268,PROD-99,Decent buy. Does what it claims and arrived on time.,5,2025-10-07T11:04:38.659052,192.168.55.238,device_56,0
372,PROD-2,"Quality is good, though packaging could be improved. Overall satisfied.",4,2025-11-03T11:04:38.659052,192.168.95.30,device_192,0
291,PROD-81,Decent quality for the price. Would recommend to others looking for value.,4,2025-10-05T11:04:38.659052,192.168.103.255,device_94,0
334,PROD-84,Good product for everyday use. Recommend it to others. Material feels durable.,5,2025-09-07T11:04:38.659052,192.168.126.243,device_122,0
486,PROD-86,HIGHLY RECOMMEND THIS!!! AMAZING!!! FANTASTIC!!! BUY IT!,5,2025-10-20T11:04:38.659052,192.168.135.75,device_46,1
313,PROD-5,Satisfied customer. Product arrived in good condition and works well. Instructions were clear.,5,2025-10-16T11:04:38.659052,192.168.53.183,device_135,0
113,PROD-41,AMAZING!!! BEST PRODUCT EVER!!! BUY NOW!!! BEST EVER!,5,2025-08-31T11:04:38.659052,192.168.146.109,device_84,1
297,PROD-76,Works as expected. Nothing extraordinary but solid product.,5,2025-09-14T11:04:38.659052,192.168.12.229,device_5,0
